time,open,high,low,close,volume
2025-01-17 20:30:00,1.02987,1.03013,1.02917,1.02926,0
2025-01-17 20:45:00,1.02927,1.02986,1.02891,1.02967,0
2025-01-17 21:00:00,1.02966,1.03012,1.02963,1.02976,0
2025-01-17 21:15:00,1.02975,1.03051,1.02971,1.03044,0
2025-01-17 21:30:00,1.03043,1.03052,1.03002,1.03029,0
2025-01-17 21:45:00,1.03028,1.03065,1.03016,1.03039,0
2025-01-17 22:00:00,1.0304,1.03082,1.02984,1.03071,0
2025-01-17 22:15:00,1.03072,1.03104,1.03047,1.03075,0
2025-01-17 22:30:00,1.03076,1.03087,1.03001,1.0301,0
2025-01-17 22:45:00,1.03009,1.03053,1.02987,1.03047,0
2025-01-17 23:00:00,1.03046,1.0307,1.02959,1.03053,0
2025-01-17 23:15:00,1.03052,1.03056,1.02993,1.03022,0
2025-01-17 23:30:00,1.03021,1.03063,1.02953,1.02957,0
2025-01-17 23:45:00,1.02956,1.02991,1.02901,1.0293,0
2025-01-18 00:00:00,1.02932,1.02999,1.02926,1.02969,0
2025-01-18 00:15:00,1.02968,1.02974,1.02853,1.02866,0
2025-01-18 00:30:00,1.02865,1.02966,1.02857,1.02955,0
2025-01-18 00:45:00,1.02956,1.02969,1.02855,1.02903,0
2025-01-18 01:00:00,1.02904,1.02908,1.02734,1.02744,0
2025-01-18 01:15:00,1.02743,1.02799,1.0265,1.02793,0
2025-01-18 01:30:00,1.02795,1.02937,1.02744,1.02846,0
2025-01-18 01:45:00,1.02844,1.03028,1.02812,1.02987,0
2025-01-18 02:00:00,1.02986,1.0331,1.02954,1.03239,0
2025-01-18 02:15:00,1.03238,1.03258,1.03083,1.03146,0
2025-01-18 02:30:00,1.03144,1.0315,1.02994,1.03063,0
2025-01-18 02:45:00,1.03064,1.03114,1.02973,1.02991,0
2025-01-18 03:00:00,1.0299,1.02994,1.02853,1.02906,0
2025-01-18 03:15:00,1.02905,1.02945,1.02875,1.02939,0
2025-01-18 03:30:00,1.0294,1.03007,1.02927,1.02988,0
2025-01-18 03:45:00,1.0299,1.02996,1.02817,1.02863,0
2025-01-18 04:00:00,1.02861,1.02903,1.0281,1.02884,0
2025-01-18 04:15:00,1.02883,1.02915,1.0282,1.02837,0
2025-01-18 04:30:00,1.02836,1.02876,1.02806,1.02823,0
2025-01-18 04:45:00,1.02824,1.02844,1.02787,1.02809,0
2025-01-18 05:00:00,1.0281,1.02843,1.02788,1.02837,0
2025-01-18 05:15:00,1.02836,1.02925,1.02829,1.02848,0
2025-01-18 05:30:00,1.02847,1.02851,1.02802,1.02838,0
2025-01-18 05:45:00,1.02839,1.02851,1.02797,1.02812,0
2025-01-18 06:00:00,1.02811,1.02846,1.02797,1.02816,0
2025-01-18 06:15:00,1.02818,1.02822,1.02753,1.02778,0
2025-01-18 06:30:00,1.02777,1.0279,1.02726,1.02755,0
2025-01-18 06:45:00,1.02756,1.02782,1.02739,1.02763,0
2025-01-18 07:00:00,1.02762,1.0279,1.02735,1.02748,0
2025-01-18 07:15:00,1.02746,1.02802,1.02735,1.02793,0
2025-01-18 07:30:00,1.02794,1.0282,1.02741,1.02773,0
2025-01-18 07:45:00,1.02774,1.02777,1.02739,1.02756,0
2025-01-18 08:00:00,1.02755,1.02758,1.02699,1.02711,0
2025-01-18 08:15:00,1.02712,1.02728,1.02689,1.02721,0
2025-01-18 08:30:00,1.0272,1.02734,1.02706,1.02725,0
2025-01-18 08:45:00,1.02726,1.02758,1.02679,1.02711,0
2025-01-20 10:15:00,1.02703,1.0271,1.02662,1.02686,0
2025-01-20 10:30:00,1.02685,1.02759,1.02679,1.02732,0
2025-01-20 10:45:00,1.02733,1.0281,1.02726,1.02806,0
2025-01-20 11:00:00,1.02807,1.02906,1.0278,1.029,0
2025-01-20 11:15:00,1.02899,1.02902,1.02823,1.0283,0
2025-01-20 11:30:00,1.02829,1.0286,1.02826,1.02846,0
2025-01-20 11:45:00,1.02847,1.02875,1.0284,1.02865,0
2025-01-20 12:00:00,1.02864,1.0287,1.02819,1.02846,0
2025-01-20 12:15:00,1.02847,1.02855,1.02804,1.0282,0
2025-01-20 12:30:00,1.02821,1.02855,1.0279,1.02852,0
2025-01-20 12:45:00,1.02853,1.02932,1.02845,1.02906,0
2025-01-20 13:00:00,1.02907,1.02918,1.02872,1.02905,0
2025-01-20 13:15:00,1.02906,1.0292,1.02868,1.02877,0
2025-01-20 13:30:00,1.02876,1.02927,1.02871,1.0291,0
2025-01-20 13:45:00,1.02908,1.02918,1.02876,1.02911,0
2025-01-20 14:00:00,1.0291,1.02956,1.02906,1.02947,0
2025-01-20 14:15:00,1.02948,1.02966,1.0294,1.02957,0
2025-01-20 14:30:00,1.02956,1.03009,1.02951,1.02972,0
2025-01-20 14:45:00,1.02973,1.03068,1.02968,1.03063,0
2025-01-20 15:00:00,1.03064,1.03075,1.03031,1.03051,0
2025-01-20 15:15:00,1.03052,1.03063,1.03029,1.03038,0
2025-01-20 15:30:00,1.03037,1.03044,1.03019,1.0303,0
2025-01-20 15:45:00,1.03031,1.03047,1.03016,1.03044,0
2025-01-20 16:00:00,1.03045,1.03056,1.03027,1.03035,0
2025-01-20 16:15:00,1.03036,1.0304,1.03019,1.0303,0
2025-01-20 16:30:00,1.03031,1.03068,1.0302,1.0306,0
2025-01-20 16:45:00,1.03059,1.03068,1.03015,1.03026,0
2025-01-20 17:00:00,1.03027,1.03037,1.02993,1.03018,0
2025-01-20 17:15:00,1.03017,1.03066,1.03,1.03063,0
2025-01-20 17:30:00,1.03065,1.03083,1.03023,1.03029,0
2025-01-20 17:45:00,1.0303,1.03192,1.03022,1.03106,0
2025-01-20 18:00:00,1.03107,1.03124,1.03067,1.0308,0
2025-01-20 18:15:00,1.03079,1.03131,1.03056,1.03104,0
2025-01-20 18:30:00,1.03105,1.03183,1.03075,1.03175,0
2025-01-20 18:45:00,1.03176,1.03189,1.03111,1.03168,0
2025-01-20 19:00:00,1.03169,1.0318,1.03111,1.03148,0
2025-01-20 19:15:00,1.03149,1.03167,1.03067,1.03094,0
2025-01-20 19:30:00,1.03096,1.03141,1.03069,1.03115,0
2025-01-20 19:45:00,1.03116,1.03132,1.03071,1.03099,0
2025-01-20 20:00:00,1.031,1.03173,1.03093,1.03137,0
2025-01-20 20:15:00,1.03135,1.03138,1.03051,1.03093,0
2025-01-20 20:30:00,1.03094,1.0313,1.03048,1.03094,0
2025-01-20 20:45:00,1.03095,1.03111,1.03049,1.03063,0
2025-01-20 21:00:00,1.03064,1.03162,1.03061,1.03149,0
2025-01-20 21:15:00,1.0315,1.03185,1.03131,1.03165,0
2025-01-20 21:30:00,1.03167,1.03228,1.03156,1.0318,0
2025-01-20 21:45:00,1.03179,1.03198,1.03121,1.03151,0
2025-01-20 22:00:00,1.03152,1.03238,1.03128,1.03229,0
2025-01-20 22:15:00,1.03228,1.03253,1.03178,1.03214,0
2025-01-20 22:30:00,1.03213,1.03227,1.03178,1.03224,0
2025-01-20 22:45:00,1.03226,1.03268,1.03212,1.0326,0
2025-01-20 23:00:00,1.03262,1.03268,1.03196,1.03203,0
2025-01-20 23:15:00,1.03206,1.03226,1.03148,1.03151,0
2025-01-20 23:30:00,1.03152,1.03261,1.03149,1.03226,0
2025-01-20 23:45:00,1.03224,1.03236,1.03178,1.03204,0
2025-01-21 00:00:00,1.03203,1.03206,1.03148,1.03172,0
2025-01-21 00:15:00,1.03171,1.03188,1.03119,1.03138,0
2025-01-21 00:30:00,1.03139,1.03988,1.03081,1.03806,0
2025-01-21 00:45:00,1.03807,1.04006,1.03799,1.0398,0
2025-01-21 01:00:00,1.03982,1.0405,1.03793,1.03901,0
2025-01-21 01:15:00,1.039,1.04035,1.03889,1.04,0
2025-01-21 01:30:00,1.04001,1.04305,1.0387,1.04252,0
2025-01-21 01:45:00,1.04251,1.04281,1.04072,1.0415,0
2025-01-21 02:00:00,1.04148,1.04299,1.04083,1.04257,0
2025-01-21 02:15:00,1.04258,1.04302,1.03986,1.04033,0
2025-01-21 02:30:00,1.04034,1.04099,1.03878,1.03883,0
2025-01-21 02:45:00,1.03885,1.04033,1.03846,1.04006,0
2025-01-21 03:00:00,1.04008,1.04062,1.03905,1.03954,0
2025-01-21 03:15:00,1.03955,1.04033,1.03903,1.04026,0
2025-01-21 03:30:00,1.04025,1.04046,1.03959,1.03999,0
2025-01-21 03:45:00,1.04,1.04017,1.03966,1.03986,0
2025-01-21 04:00:00,1.03985,1.03989,1.03758,1.03769,0
2025-01-21 04:15:00,1.03768,1.0385,1.03532,1.03704,0
2025-01-21 04:30:00,1.03705,1.04026,1.03696,1.039,0
2025-01-21 04:45:00,1.03899,1.03928,1.03828,1.03856,0
2025-01-21 05:00:00,1.03857,1.03935,1.03846,1.0387,0
2025-01-21 05:15:00,1.03871,1.03901,1.03832,1.03859,0
2025-01-21 05:30:00,1.0386,1.03905,1.03831,1.03887,0
2025-01-21 05:45:00,1.03886,1.0397,1.03846,1.03967,0
2025-01-21 06:00:00,1.0397,1.04001,1.03928,1.03935,0
2025-01-21 06:15:00,1.03936,1.03953,1.03903,1.03946,0
2025-01-21 06:30:00,1.03947,1.04025,1.0394,1.04022,0
2025-01-21 06:45:00,1.04021,1.04238,1.04018,1.04208,0
2025-01-21 07:00:00,1.04206,1.04348,1.04169,1.04289,0
2025-01-21 07:15:00,1.04287,1.04295,1.04126,1.04146,0
2025-01-21 07:30:00,1.04144,1.04251,1.04118,1.04148,0
2025-01-21 07:45:00,1.04146,1.04175,1.04116,1.04162,0
2025-01-21 08:00:00,1.04161,1.04195,1.04119,1.04192,0
2025-01-21 08:15:00,1.04193,1.04199,1.04135,1.04148,0
2025-01-21 08:30:00,1.04147,1.04153,1.04096,1.04144,0
2025-01-21 08:45:00,1.0414,1.04178,1.04119,1.04159,0
2025-01-21 09:00:00,1.04128,1.04227,1.04093,1.04181,0
2025-01-21 09:15:00,1.0418,1.0421,1.04121,1.04162,0
2025-01-21 09:30:00,1.04159,1.04194,1.04105,1.04157,0
2025-01-21 09:45:00,1.04157,1.0419,1.04102,1.04143,0
2025-01-21 10:00:00,1.04137,1.0426,1.04096,1.04215,0
2025-01-21 10:15:00,1.04216,1.04246,1.04158,1.04186,0
2025-01-21 10:30:00,1.04185,1.04212,1.04107,1.04207,0
2025-01-21 10:45:00,1.04208,1.04242,1.04185,1.04211,0
2025-01-21 11:00:00,1.04212,1.04348,1.04194,1.04276,0
2025-01-21 11:15:00,1.04275,1.04332,1.0424,1.04286,0
2025-01-21 11:30:00,1.04287,1.04309,1.04177,1.04225,0
2025-01-21 11:45:00,1.04223,1.04241,1.0352,1.03624,0
2025-01-21 12:00:00,1.03621,1.03808,1.03555,1.03707,0
2025-01-21 12:15:00,1.03705,1.03982,1.0369,1.03842,0
2025-01-21 12:30:00,1.03843,1.0385,1.0364,1.03645,0
2025-01-21 12:45:00,1.03644,1.03751,1.0363,1.03703,0
2025-01-21 13:00:00,1.03702,1.03854,1.03689,1.0378,0
2025-01-21 13:15:00,1.03781,1.03826,1.03728,1.03816,0
2025-01-21 13:30:00,1.03817,1.03882,1.03794,1.03862,0
2025-01-21 13:45:00,1.03863,1.03908,1.03843,1.03877,0
2025-01-21 14:00:00,1.03879,1.04,1.03869,1.03991,0
2025-01-21 14:15:00,1.03992,1.04011,1.03964,1.0397,0
2025-01-21 14:30:00,1.03969,1.03987,1.0388,1.03901,0
2025-01-21 14:45:00,1.03899,1.03921,1.0385,1.03876,0
2025-01-21 15:00:00,1.03875,1.03917,1.03847,1.03912,0
2025-01-21 15:15:00,1.0391,1.03994,1.03897,1.03975,0
2025-01-21 15:30:00,1.03976,1.03979,1.03891,1.03906,0
2025-01-21 15:45:00,1.03904,1.03935,1.03887,1.039,0
2025-01-21 16:00:00,1.03898,1.03926,1.03868,1.03873,0
2025-01-21 16:15:00,1.03872,1.03883,1.03832,1.03843,0
2025-01-21 16:30:00,1.03842,1.03852,1.03813,1.03822,0
2025-01-21 16:45:00,1.03823,1.03829,1.03773,1.0379,0
2025-01-21 17:00:00,1.03791,1.03805,1.03765,1.038,0
2025-01-21 17:15:00,1.03798,1.03819,1.03775,1.03795,0
2025-01-21 17:30:00,1.03796,1.03799,1.03694,1.03723,0
2025-01-21 17:45:00,1.03724,1.03727,1.03663,1.03693,0
2025-01-21 18:00:00,1.03691,1.03771,1.03649,1.03756,0
2025-01-21 18:15:00,1.03757,1.03789,1.03736,1.03772,0
2025-01-21 18:30:00,1.03773,1.03864,1.03753,1.03812,0
2025-01-21 18:45:00,1.03813,1.03827,1.03733,1.03736,0
2025-01-21 19:00:00,1.03734,1.03737,1.03648,1.03689,0
2025-01-21 19:15:00,1.03688,1.0372,1.0362,1.03633,0
2025-01-21 19:30:00,1.03632,1.03686,1.035,1.03535,0
2025-01-21 19:45:00,1.03536,1.03655,1.03526,1.03608,0
2025-01-21 20:00:00,1.03607,1.03641,1.03546,1.03564,0
2025-01-21 20:15:00,1.03561,1.03641,1.03528,1.03575,0
2025-01-21 20:30:00,1.03574,1.03578,1.03417,1.03462,0
2025-01-21 20:45:00,1.03459,1.03553,1.03453,1.03538,0
2025-01-21 21:00:00,1.03532,1.03555,1.03429,1.03456,0
