time,open,high,low,close,volume
2022-12-02 12:00:00,0.39045,0.39128,0.38602999,0.38872001,0
2022-12-02 16:00:00,0.38872001,0.39105999,0.38721001,0.39059001,0
2022-12-02 20:00:00,0.39076999,0.39640999,0.39003,0.39605001,0
2022-12-03 00:00:00,0.39592999,0.39681,0.39118999,0.39199999,0
2022-12-03 04:00:00,0.39199999,0.39346001,0.38832,0.38925001,0
2022-12-03 12:00:00,0.39399999,0.39682001,0.39252999,0.39480001,0
2022-12-03 16:00:00,0.39478999,0.39638999,0.39210001,0.39341,0
2022-12-03 20:00:00,0.39341,0.39410001,0.38565001,0.38736999,0
2022-12-04 00:00:00,0.38736999,0.39172,0.38716999,0.38988999,0
2022-12-04 04:00:00,0.38988999,0.3915,0.38956001,0.39014,0
2022-12-04 08:00:00,0.39014,0.39085001,0.38804001,0.38933,0
2022-12-04 12:00:00,0.38933,0.38992,0.38611999,0.38920999,0
2022-12-04 16:00:00,0.38903999,0.3924,0.38850001,0.39111,0
2022-12-04 20:00:00,0.39124,0.39289001,0.38725001,0.38951001,0
2022-12-05 00:00:00,0.38951001,0.39390001,0.38903001,0.39250001,0
2022-12-05 04:00:00,0.39252001,0.39522001,0.39089,0.39319,0
2022-12-05 08:00:00,0.39319,0.39394,0.38999999,0.39286,0
2022-12-05 12:00:00,0.39286,0.39398,0.38890001,0.39100999,0
2022-12-05 16:00:00,0.39118999,0.39308,0.38084999,0.38435,0
2022-12-05 20:00:00,0.38440001,0.39028999,0.38409999,0.38923001,0
2022-12-06 00:00:00,0.38918,0.39063001,0.38277,0.38277,0
2022-12-06 04:00:00,0.38288,0.38503999,0.38119,0.38207999,0
2022-12-06 08:00:00,0.38207999,0.38488999,0.38091001,0.38461,0
2022-12-06 12:00:00,0.38459,0.38958001,0.38455001,0.38813999,0
2022-12-06 16:00:00,0.38813999,0.38967001,0.38589999,0.38955,0
2022-12-06 20:00:00,0.38955,0.39229,0.38834,0.39131999,0
2022-12-07 00:00:00,0.39131001,0.39217001,0.38485,0.38556001,0
2022-12-07 04:00:00,0.38549,0.38841,0.37456,0.37731999,0
2022-12-07 08:00:00,0.37731001,0.38157001,0.37643999,0.37823001,0
2022-12-07 12:00:00,0.37814999,0.38363001,0.37814999,0.38282001,0
2022-12-07 16:00:00,0.38275999,0.38382,0.38141999,0.38196,0
2022-12-07 20:00:00,0.38196,0.38372001,0.37942001,0.38334,0
2022-12-08 00:00:00,0.38328999,0.39072001,0.38297001,0.38589001,0
2022-12-08 04:00:00,0.38600001,0.3892,0.38449001,0.38734001,0
2022-12-08 08:00:00,0.38738,0.38756999,0.3831,0.38593,0
2022-12-08 12:00:00,0.38593,0.38927999,0.38453999,0.38846999,0
2022-12-08 16:00:00,0.38846999,0.39308,0.38751,0.39234999,0
2022-12-08 20:00:00,0.39239001,0.39610001,0.39032,0.39431,0
2022-12-09 00:00:00,0.39421999,0.39504001,0.38964999,0.39107001,0
2022-12-09 04:00:00,0.391,0.39386001,0.3901,0.3917,0
2022-12-09 08:00:00,0.3917,0.39267999,0.38949999,0.39002001,0
2022-12-09 12:00:00,0.39003,0.39144,0.38576001,0.38710999,0
2022-12-09 16:00:00,0.38710001,0.38799,0.38576001,0.38688001,0
2022-12-09 20:00:00,0.38688001,0.38966,0.38604999,0.38883999,0
2022-12-10 00:00:00,0.38885999,0.38903999,0.38733,0.38800001,0
2022-12-10 04:00:00,0.38799,0.38852999,0.38698,0.38789001,0
2022-12-10 08:00:00,0.38789001,0.38800001,0.38608,0.38782999,0
2022-12-10 12:00:00,0.38782999,0.38905999,0.38703999,0.389,0
2022-12-10 16:00:00,0.38918999,0.38918999,0.38681,0.38733,0
2022-12-10 20:00:00,0.38727999,0.38782001,0.38550001,0.38654,0
2022-12-11 00:00:00,0.38654,0.38848001,0.38626999,0.38741001,0
2022-12-11 04:00:00,0.38729,0.38771999,0.38615999,0.38675001,0
2022-12-11 08:00:00,0.38675001,0.38712999,0.38547999,0.38611001,0
2022-12-11 12:00:00,0.38613001,0.38729,0.38479999,0.38602,0
2022-12-11 16:00:00,0.38589001,0.38756999,0.38545001,0.38664001,0
2022-12-11 20:00:00,0.38659,0.38659,0.37863001,0.38091999,0
2022-12-12 00:00:00,0.38075,0.38266,0.37156001,0.37399,0
2022-12-12 04:00:00,0.37402999,0.37797999,0.37364,0.37531999,0
2022-12-12 08:00:00,0.37531999,0.37757,0.37244999,0.37373999,0
2022-12-12 12:00:00,0.37373,0.37571001,0.37279999,0.37542999,0
2022-12-12 16:00:00,0.37544,0.37979999,0.37538001,0.37970001,0
2022-12-12 20:00:00,0.37966001,0.38947999,0.37959999,0.38725001,0
2022-12-13 00:00:00,0.38730001,0.38767001,0.37957001,0.37974,0
2022-12-13 04:00:00,0.37979001,0.38479999,0.37849,0.38282001,0
2022-12-13 08:00:00,0.38275,0.38655001,0.38010001,0.38591,0
2022-12-13 12:00:00,0.38591,0.39667001,0.38558,0.39039999,0
2022-12-13 16:00:00,0.39039999,0.39449999,0.38820001,0.39215001,0
2022-12-13 20:00:00,0.39215001,0.39602,0.39102,0.39526001,0
2022-12-14 00:00:00,0.39520001,0.39548999,0.38995999,0.39089999,0
2022-12-14 04:00:00,0.39089999,0.39177999,0.38894999,0.3899,0
2022-12-14 08:00:00,0.38986999,0.3917,0.38857001,0.38980001,0
2022-12-14 12:00:00,0.38980001,0.39386001,0.38953,0.39304,0
2022-12-14 16:00:00,0.39304,0.3933,0.37817001,0.38190001,0
2022-12-14 20:00:00,0.38174,0.38668999,0.38045001,0.38512,0
2022-12-15 00:00:00,0.38517001,0.38661,0.37709001,0.38150999,0
2022-12-15 04:00:00,0.38152999,0.38214001,0.38025001,0.38075,0
2022-12-15 08:00:00,0.38075,0.38126999,0.37807,0.38044,0
2022-12-15 12:00:00,0.38044,0.38319999,0.37904999,0.38139999,0
2022-12-15 16:00:00,0.38161999,0.38242,0.37435001,0.37807,0
2022-12-15 20:00:00,0.37786001,0.37915,0.37634999,0.3779,0
2022-12-16 00:00:00,0.37790999,0.37893999,0.37630001,0.37753999,0
2022-12-16 04:00:00,0.37753999,0.37972,0.37628999,0.37968999,0
2022-12-16 08:00:00,0.37970999,0.37970999,0.36063001,0.36509001,0
2022-12-16 12:00:00,0.36511001,0.36537001,0.36109,0.36217999,0
2022-12-16 16:00:00,0.36226001,0.36298999,0.35685,0.36291999,0
2022-12-16 20:00:00,0.36287999,0.36559001,0.34421,0.35108,0
2022-12-17 00:00:00,0.35102001,0.35637999,0.34948999,0.35323,0
2022-12-17 04:00:00,0.3531,0.35688999,0.35187,0.35569999,0
2022-12-17 08:00:00,0.35589999,0.35653999,0.35185999,0.35251001,0
2022-12-17 12:00:00,0.35247001,0.35361001,0.35128,0.35267001,0
2022-12-17 16:00:00,0.35258001,0.35258999,0.347,0.35008001,0
2022-12-17 20:00:00,0.35008001,0.35521001,0.34898001,0.35460001,0
2022-12-18 00:00:00,0.35460001,0.35523999,0.35144001,0.35352999,0
2022-12-18 04:00:00,0.35350001,0.35541999,0.35260001,0.35319,0
2022-12-18 08:00:00,0.35319,0.35356,0.35052001,0.35210001,0
2022-12-18 12:00:00,0.35210001,0.35249999,0.34948999,0.34973001,0
2022-12-18 16:00:00,0.34966001,0.35117,0.34742001,0.35030001,0
2022-12-18 20:00:00,0.35030001,0.35231999,0.34909001,0.34981999,0
2022-12-19 00:00:00,0.34981999,0.35282999,0.33803001,0.34136,0
2022-12-19 04:00:00,0.34125999,0.34424999,0.33873999,0.34393001,0
2022-12-19 08:00:00,0.34393999,0.34571001,0.34033999,0.34235001,0
2022-12-19 12:00:00,0.34235001,0.34338999,0.33862001,0.34125,0
2022-12-19 16:00:00,0.34119999,0.34165999,0.33245,0.33726999,0
2022-12-19 20:00:00,0.33735999,0.34123999,0.33491001,0.33882001,0
2022-12-20 00:00:00,0.33882001,0.34259999,0.336,0.33906001,0
2022-12-20 04:00:00,0.33919999,0.34536001,0.33851999,0.34209999,0
2022-12-20 08:00:00,0.34209001,0.34643,0.34074,0.34384,0
2022-12-20 12:00:00,0.34364,0.34889999,0.34277001,0.34687001,0
2022-12-20 16:00:00,0.34687001,0.34942999,0.34503001,0.34902999,0
2022-12-20 20:00:00,0.34902,0.35295999,0.34799999,0.34799999,0
2022-12-21 00:00:00,0.34812,0.35034999,0.33835,0.3387,0
2022-12-21 04:00:00,0.3387,0.34312999,0.3387,0.34081,0
2022-12-21 08:00:00,0.34081,0.34470001,0.33912,0.34369999,0
2022-12-21 12:00:00,0.34369999,0.34417999,0.34129,0.34369999,0
2022-12-21 16:00:00,0.34369001,0.34393999,0.34123999,0.34323001,0
2022-12-21 20:00:00,0.3432,0.34716001,0.3423,0.34488001,0
2022-12-22 00:00:00,0.34488001,0.34698999,0.34165999,0.34332001,0
2022-12-22 04:00:00,0.34323999,0.34529999,0.34186,0.34457001,0
2022-12-22 08:00:00,0.34455001,0.34783,0.34344,0.34645,0
2022-12-22 12:00:00,0.34645,0.34691,0.34150001,0.34272999,0
2022-12-22 16:00:00,0.34285,0.34421,0.34163001,0.34421,0
2022-12-22 20:00:00,0.34428,0.35003999,0.34428,0.34922001,0
2022-12-23 00:00:00,0.34922001,0.35029,0.34717,0.34940001,0
2022-12-23 04:00:00,0.34940001,0.35159999,0.34839001,0.34917,0
2022-12-23 08:00:00,0.34917,0.35194999,0.34764001,0.35100001,0
2022-12-23 12:00:00,0.35100001,0.35341001,0.34906,0.35007,0
2022-12-23 16:00:00,0.34999999,0.35286,0.34941,0.3527,0
2022-12-23 20:00:00,0.35260001,0.35484999,0.35062,0.35433,0
2022-12-24 00:00:00,0.35433,0.35433,0.35214999,0.35271999,0
2022-12-24 04:00:00,0.35271999,0.35369,0.35134,0.35168999,0
2022-12-24 08:00:00,0.35168999,0.35227001,0.35100001,0.35227001,0
2022-12-24 12:00:00,0.35216999,0.35262999,0.35141999,0.35155001,0
2022-12-24 16:00:00,0.35155001,0.35271001,0.35141999,0.35236001,0
2022-12-24 20:00:00,0.35227999,0.35264,0.35143,0.35179999,0
2022-12-25 00:00:00,0.35179999,0.35183001,0.34836999,0.34948,0
2022-12-25 04:00:00,0.34948999,0.34955999,0.34832999,0.34867999,0
2022-12-25 08:00:00,0.34867999,0.34900999,0.34700999,0.34707999,0
2022-12-25 12:00:00,0.34714001,0.34792,0.34444001,0.34606999,0
2022-12-25 16:00:00,0.34606999,0.34685001,0.34424001,0.34551001,0
2022-12-25 20:00:00,0.34551001,0.34683999,0.34437999,0.34588,0
2022-12-26 00:00:00,0.34564999,0.34968001,0.34562001,0.34955001,0
2022-12-26 04:00:00,0.34952,0.35152,0.34902999,0.35109001,0
2022-12-26 08:00:00,0.35109001,0.35170001,0.34974,0.35071999,0
2022-12-26 12:00:00,0.35084,0.35644001,0.35075,0.35633001,0
2022-12-26 16:00:00,0.35631999,0.36873999,0.35597,0.36629,0
2022-12-26 20:00:00,0.36638999,0.36956999,0.36471,0.36574,0
2022-12-27 00:00:00,0.36578,0.36747,0.35870999,0.35896999,0
2022-12-27 04:00:00,0.35894001,0.36970001,0.35894001,0.36787999,0
2022-12-27 08:00:00,0.36787999,0.37270999,0.3664,0.36840001,0
2022-12-27 12:00:00,0.36840001,0.37116,0.36491999,0.36901999,0
2022-12-27 16:00:00,0.36901999,0.37040001,0.36570999,0.36959001,0
2022-12-27 20:00:00,0.36962,0.37199,0.36725,0.36750001,0
2022-12-28 00:00:00,0.36750001,0.36864999,0.35863,0.35969001,0
2022-12-28 04:00:00,0.35964999,0.36363,0.35490999,0.35910001,0
2022-12-28 08:00:00,0.35890001,0.35924,0.35613999,0.35833001,0
2022-12-28 12:00:00,0.35833001,0.36188999,0.35695001,0.35695001,0
2022-12-28 16:00:00,0.35695001,0.35969999,0.35571,0.35822999,0
2022-12-28 20:00:00,0.3583,0.35964,0.35549,0.35602,0
2022-12-29 00:00:00,0.35602,0.35773,0.34243,0.34564,0
2022-12-29 04:00:00,0.34588999,0.34825,0.34351999,0.34667,0
2022-12-29 08:00:00,0.34661999,0.34755,0.3432,0.34347001,0
2022-12-29 12:00:00,0.34332001,0.34687999,0.34288999,0.34542,0
2022-12-29 16:00:00,0.34542,0.34674001,0.3434,0.34408,0
2022-12-29 20:00:00,0.34408,0.34450001,0.33724999,0.34255999,0
2022-12-30 00:00:00,0.34255999,0.34469,0.33427,0.33842,0
2022-12-30 04:00:00,0.33847001,0.33989,0.33371001,0.33688,0
2022-12-30 08:00:00,0.33706,0.33897999,0.33634001,0.33794999,0
2022-12-30 12:00:00,0.33794999,0.34051001,0.33643001,0.33963001,0
2022-12-30 16:00:00,0.33963999,0.34389001,0.3387,0.34376001,0
2022-12-30 20:00:00,0.34376001,0.34569001,0.34242001,0.34509,0
2022-12-31 00:00:00,0.34509,0.34509,0.34015,0.34038001,0
2022-12-31 04:00:00,0.34039,0.34268001,0.34015,0.34263,0
2022-12-31 08:00:00,0.34266999,0.34448001,0.34186,0.34380999,0
2022-12-31 12:00:00,0.34382999,0.34509999,0.34283,0.34397,0
2022-12-31 16:00:00,0.34399,0.34399,0.34082001,0.34265,0
2022-12-31 20:00:00,0.34257001,0.34358999,0.33871999,0.33871999,0
2023-01-01 00:00:00,0.33895999,0.33914,0.33711001,0.33818001,0
2023-01-01 04:00:00,0.33818001,0.33827999,0.33546999,0.33684,0
2023-01-01 08:00:00,0.33684,0.33864,0.33642,0.33847001,0
2023-01-01 12:00:00,0.33845001,0.33886999,0.33633,0.33684,0
2023-01-01 16:00:00,0.33684,0.33994001,0.33684,0.33908999,0
2023-01-01 20:00:00,0.33908999,0.33939999,0.33774,0.33864,0
2023-01-02 00:00:00,0.33862999,0.33939999,0.30627,0.32848001,0
2023-01-02 04:00:00,0.32859999,0.33895999,0.32631999,0.33770001,0
2023-01-02 08:00:00,0.33770001,0.34649,0.33770001,0.3443,0
2023-01-02 12:00:00,0.34424001,0.35150999,0.34220999,0.35095999,0
2023-01-02 16:00:00,0.35119,0.35433999,0.34979999,0.35132,0
2023-01-02 20:00:00,0.35132,0.35446,0.34749001,0.34819999,0
2023-01-03 00:00:00,0.34819999,0.34819999,0.34208,0.34305,0
2023-01-03 04:00:00,0.34305,0.35174999,0.34217,0.34920001,0
2023-01-03 08:00:00,0.34895,0.34953001,0.34369999,0.34369999,0
2023-01-03 12:00:00,0.34400001,0.34713,0.34174001,0.34334999,0
2023-01-03 16:00:00,0.34334999,0.34555,0.34161001,0.34536999,0
2023-01-03 20:00:00,0.34544,0.34667,0.34327999,0.34353,0
2023-01-04 00:00:00,0.34353,0.35203999,0.34215,0.34852001,0
2023-01-04 04:00:00,0.34904999,0.35014001,0.34694999,0.34959999,0
2023-01-04 08:00:00,0.3493,0.35071,0.34753001,0.34873,0
2023-01-04 12:00:00,0.34886,0.34918001,0.34430999,0.34757999,0
2023-01-04 16:00:00,0.34748,0.35104999,0.34536999,0.34656999,0
2023-01-04 20:00:00,0.34672001,0.34812999,0.34437999,0.34740001,0
2023-01-05 00:00:00,0.34729001,0.3486,0.34389001,0.34564,0
2023-01-05 04:00:00,0.34568,0.34788001,0.34353,0.34472999,0
2023-01-05 08:00:00,0.34487,0.34536001,0.33847001,0.34184,0
2023-01-05 12:00:00,0.34184,0.34235001,0.33873999,0.33971,0
2023-01-05 16:00:00,0.33970001,0.34145999,0.33794999,0.34110001,0
2023-01-05 20:00:00,0.34107,0.34185001,0.33509001,0.33790001,0
2023-01-06 00:00:00,0.33790001,0.34064999,0.33594999,0.33921,0
2023-01-06 04:00:00,0.33917999,0.33917999,0.33129999,0.33509001,0
2023-01-06 08:00:00,0.33506,0.33668,0.33406001,0.33453,0
2023-01-06 12:00:00,0.33456999,0.33792999,0.33385,0.33787999,0
2023-01-06 16:00:00,0.338,0.34224999,0.33623001,0.34165999,0
2023-01-06 20:00:00,0.34198999,0.34564999,0.34002,0.34426001,0
