time,open,high,low,close,volume
2025-01-23 14:00:00,3.08545,3.09535,3.07765,3.09393,0
2025-01-23 14:15:00,3.09471,3.10768,3.08563,3.10733,0
2025-01-23 14:30:00,3.10695,3.15409,3.10299,3.14328,0
2025-01-23 14:45:00,3.14328,3.16379,3.13003,3.15378,0
2025-01-23 15:00:00,3.15337,3.16114,3.0937,3.12324,0
2025-01-23 15:15:00,3.12148,3.12559,3.09652,3.11877,0
2025-01-23 15:30:00,3.11797,3.14249,3.1168,3.14044,0
2025-01-23 15:45:00,3.14066,3.14805,3.12669,3.13543,0
2025-01-23 16:00:00,3.135,3.17006,3.13048,3.16875,0
2025-01-23 16:15:00,3.16881,3.18345,3.14717,3.16168,0
2025-01-23 16:30:00,3.16241,3.16797,3.15026,3.15931,0
2025-01-23 16:45:00,3.15941,3.1652,3.11899,3.124,0
2025-01-23 17:00:00,3.12355,3.12453,3.09267,3.10274,0
2025-01-23 17:15:00,3.10272,3.12038,3.09951,3.11921,0
2025-01-23 17:30:00,3.1192,3.12854,3.11505,3.12364,0
2025-01-23 17:45:00,3.12354,3.13274,3.12219,3.1258,0
2025-01-23 18:00:00,3.12582,3.12863,3.10628,3.11316,0
2025-01-23 18:15:00,3.11316,3.12057,3.10774,3.11497,0
2025-01-23 18:30:00,3.11508,3.12135,3.09792,3.1002,0
2025-01-23 18:45:00,3.09999,3.10527,3.09273,3.09306,0
2025-01-23 19:00:00,3.09308,3.09538,3.07531,3.08373,0
2025-01-23 19:15:00,3.08381,3.08597,3.06,3.08246,0
2025-01-23 19:30:00,3.08218,3.09593,3.0752,3.09373,0
2025-01-23 19:45:00,3.09356,3.09414,3.06464,3.08074,0
2025-01-23 20:00:00,3.08,3.10839,3.07252,3.10001,0
2025-01-23 20:15:00,3.10048,3.1739,3.09331,3.14874,0
2025-01-23 20:30:00,3.14967,3.15767,3.12352,3.14824,0
2025-01-23 20:45:00,3.14776,3.1516,3.08119,3.09892,0
2025-01-23 21:00:00,3.09869,3.10382,3.08188,3.08524,0
2025-01-23 21:15:00,3.08543,3.09179,3.05841,3.0761,0
2025-01-23 21:30:00,3.07613,3.08661,3.05921,3.08121,0
2025-01-23 21:45:00,3.08126,3.08424,3.06409,3.07898,0
2025-01-23 22:00:00,3.07918,3.1018,3.07286,3.10162,0
2025-01-23 22:15:00,3.1018,3.10668,3.09048,3.10581,0
2025-01-23 22:30:00,3.10612,3.12817,3.10219,3.10973,0
2025-01-23 22:45:00,3.10964,3.1231,3.10125,3.12069,0
2025-01-23 23:00:00,3.12071,3.13322,3.11614,3.12849,0
2025-01-23 23:15:00,3.1288,3.14459,3.1288,3.13714,0
2025-01-23 23:30:00,3.13714,3.13888,3.12366,3.12718,0
2025-01-23 23:45:00,3.12744,3.12984,3.11499,3.11889,0
2025-01-24 00:00:00,3.11894,3.12213,3.10287,3.10373,0
2025-01-24 00:15:00,3.10381,3.10666,3.09392,3.10061,0
2025-01-24 00:30:00,3.10065,3.10065,3.08168,3.08245,0
2025-01-24 00:45:00,3.08245,3.08861,3.07711,3.08,0
2025-01-24 01:00:00,3.08,3.09809,3.07978,3.08812,0
2025-01-24 01:15:00,3.08808,3.10009,3.08133,3.09977,0
2025-01-24 01:30:00,3.09957,3.10322,3.08357,3.08484,0
2025-01-24 01:45:00,3.08493,3.08672,3.06747,3.07481,0
2025-01-24 02:00:00,3.07478,3.07762,3.06528,3.07112,0
2025-01-24 02:15:00,3.0711,3.08319,3.06855,3.07463,0
2025-01-24 02:30:00,3.07459,3.07971,3.06696,3.06759,0
2025-01-24 02:45:00,3.06757,3.06777,3.05477,3.05556,0
2025-01-24 03:00:00,3.05612,3.10674,3.05525,3.0811,0
2025-01-24 03:15:00,3.081,3.10783,3.0605,3.10417,0
2025-01-24 03:30:00,3.0959,3.12987,3.09339,3.12714,0
2025-01-24 03:45:00,3.12803,3.13237,3.11391,3.12165,0
2025-01-24 04:00:00,3.12154,3.12797,3.1128,3.12005,0
2025-01-24 04:15:00,3.12069,3.12932,3.11601,3.12249,0
2025-01-24 04:30:00,3.12249,3.14798,3.11745,3.1393,0
2025-01-24 04:45:00,3.1393,3.1626,3.1393,3.15983,0
2025-01-24 05:00:00,3.15976,3.16255,3.14566,3.15698,0
2025-01-24 05:15:00,3.15668,3.16708,3.15211,3.16055,0
2025-01-24 05:30:00,3.16048,3.16373,3.15636,3.1592,0
2025-01-24 05:45:00,3.15914,3.17352,3.15108,3.17197,0
2025-01-24 06:00:00,3.17199,3.17458,3.165,3.1651,0
2025-01-24 06:15:00,3.16508,3.16958,3.15832,3.16287,0
2025-01-24 06:30:00,3.16287,3.16878,3.14896,3.15345,0
2025-01-24 06:45:00,3.15346,3.15964,3.14943,3.1505,0
2025-01-24 07:00:00,3.15063,3.16637,3.15034,3.16054,0
2025-01-24 07:15:00,3.16054,3.16288,3.15102,3.15531,0
2025-01-24 07:30:00,3.15537,3.15974,3.14609,3.15911,0
2025-01-24 07:45:00,3.15928,3.16982,3.15926,3.16596,0
2025-01-24 08:00:00,3.16582,3.17144,3.16151,3.16439,0
2025-01-24 08:15:00,3.16441,3.17677,3.16284,3.17595,0
2025-01-24 08:30:00,3.17479,3.17976,3.16877,3.17385,0
2025-01-24 08:45:00,3.17332,3.18187,3.17001,3.17927,0
2025-01-24 09:00:00,3.1789,3.19448,3.17806,3.18801,0
2025-01-24 09:15:00,3.18794,3.18794,3.18024,3.18438,0
2025-01-24 09:30:00,3.18421,3.1843,3.1721,3.1814,0
2025-01-24 09:45:00,3.1814,3.18448,3.17397,3.18121,0
2025-01-24 10:00:00,3.1813,3.18688,3.17396,3.17762,0
2025-01-24 10:15:00,3.17806,3.18098,3.16815,3.17921,0
2025-01-24 10:30:00,3.17931,3.19983,3.17867,3.19776,0
2025-01-24 10:45:00,3.19788,3.19944,3.18767,3.19451,0
2025-01-24 11:00:00,3.19474,3.19474,3.18456,3.18694,0
2025-01-24 11:15:00,3.18694,3.19357,3.18445,3.19215,0
2025-01-24 11:30:00,3.19277,3.19378,3.18223,3.18883,0
2025-01-24 11:45:00,3.18836,3.19989,3.18737,3.19625,0
2025-01-24 12:00:00,3.19619,3.20183,3.18648,3.18993,0
2025-01-24 12:15:00,3.18987,3.19898,3.18441,3.18535,0
2025-01-24 12:30:00,3.18534,3.18998,3.17618,3.18039,0
2025-01-24 12:45:00,3.18161,3.19182,3.18008,3.19182,0
2025-01-24 13:00:00,3.19236,3.19388,3.17649,3.18035,0
2025-01-24 13:15:00,3.18034,3.18324,3.17047,3.17851,0
2025-01-24 13:30:00,3.17839,3.18086,3.17102,3.17617,0
2025-01-24 13:45:00,3.1762,3.18104,3.17354,3.17981,0
2025-01-24 14:00:00,3.18003,3.18455,3.17206,3.1749,0
2025-01-24 14:15:00,3.1749,3.18934,3.17487,3.18774,0
2025-01-24 14:30:00,3.18773,3.19186,3.16658,3.19144,0
2025-01-24 14:45:00,3.19373,3.19373,3.17503,3.18123,0
2025-01-24 15:00:00,3.18259,3.18763,3.17205,3.17327,0
2025-01-24 15:15:00,3.17318,3.17423,3.15912,3.16249,0
2025-01-24 15:30:00,3.16267,3.16392,3.13814,3.14472,0
2025-01-24 15:45:00,3.14461,3.16625,3.13596,3.16539,0
2025-01-24 16:00:00,3.16542,3.17014,3.15656,3.16104,0
2025-01-24 16:15:00,3.16095,3.1628,3.15277,3.1586,0
2025-01-24 16:30:00,3.15905,3.16683,3.1534,3.16354,0
